batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias
30,156,5,13,5,2,0,0,0
30,156,6,56,61,1,1,1,0
30,156,9,56,26,1,0,1,0
30,157,1,37,7,3,0,0,0
30,157,1,62,11,4,0,1,1
30,157,3,28,49,3,0,1,0
30,157,6,16,25,4,1,0,0
30,157,7,50,10,2,0,0,0
30,157,11,39,18,1,0,0,1
30,157,12,53,13,4,0,1,1
30,158,4,19,18,3,1,0,0
30,158,7,26,53,1,1,0,0
30,158,12,47,13,2,0,0,1
30,159,1,35,2,1,0,1,1
30,159,4,22,35,1,1,1,1
30,160,1,39,22,1,1,1,0
30,160,3,62,4,4,0,0,0
30,160,6,11,34,4,0,0,0
30,160,9,9,41,4,0,1,0
30,160,9,57,57,4,1,0,1
30,161,3,33,33,1,0,0,0
30,161,4,61,50,3,1,0,0
30,161,6,54,18,4,1,0,1
30,161,6,60,49,3,1,0,1
30,161,9,34,11,2,1,1,1
30,161,9,46,27,3,0,1,1
30,161,10,45,43,3,0,1,0
30,162,3,50,46,3,1,1,1
30,162,6,18,6,3,0,0,1
30,162,10,38,15,1,1,1,0
30,164,1,34,19,3,0,0,0
30,164,3,49,50,2,1,1,1
30,164,5,50,37,2,0,1,1
30,164,9,10,18,3,0,1,1
30,164,12,42,26,4,0,1,0
30,165,12,32,36,3,0,0,0
30,166,10,5,40,1,0,1,1
30,166,10,20,54,4,0,0,0
30,167,2,16,52,3,0,0,1
30,167,11,20,9,2,1,1,0
30,168,2,54,21,4,0,1,0
30,168,11,55,11,2,0,1,1
30,169,1,54,14,4,1,0,0
30,169,3,23,19,3,1,1,0
30,169,7,20,27,4,0,1,1
30,169,11,49,50,3,1,0,1
30,170,2,6,33,3,1,1,1
30,170,2,13,25,4,1,0,1
30,170,2,31,51,3,0,0,1
30,170,8,38,25,1,1,1,1
30,170,9,12,38,3,1,1,0
30,170,10,20,44,4,0,0,0
30,170,10,26,23,1,1,1,1
30,170,10,42,39,4,0,0,1
30,170,11,38,26,1,1,1,1
30,171,3,3,18,3,1,1,0
30,171,3,9,24,3,1,0,0
30,171,5,46,33,3,1,0,1
30,171,6,36,51,1,0,1,0
30,171,7,47,9,1,0,1,0
30,172,9,47,22,2,1,1,0
30,172,11,10,24,3,1,1,1
30,173,5,17,13,2,0,1,1
30,174,2,7,14,3,1,0,0
30,174,4,51,1,4,0,1,1
30,174,5,36,10,4,1,0,1
30,174,9,50,54,4,1,1,1
30,175,8,36,52,3,0,0,0
30,175,9,34,55,3,0,1,0
30,176,3,7,34,1,0,1,1
30,176,4,35,39,2,0,0,1
30,176,5,37,41,3,0,1,1
30,176,8,32,10,4,1,1,1
30,176,11,50,44,2,0,1,1
30,177,1,47,32,4,1,0,1
30,177,3,32,35,1,1,0,0
30,177,8,54,41,4,0,0,0
30,177,11,14,24,4,0,1,0
30,178,6,53,56,2,0,0,0
30,178,9,47,13,1,0,1,1
30,179,10,48,1,1,1,1,0
30,180,2,2,7,1,1,0,0
30,180,5,27,50,4,1,1,0
30,180,7,39,45,4,0,0,1
30,180,12,1,39,2,1,0,1
30,181,2,22,24,3,1,1,0
30,181,4,55,29,2,1,1,0
30,181,9,53,53,4,1,0,0
30,183,2,54,30,4,1,0,1
30,183,4,40,29,4,0,0,1
30,183,12,12,32,2,1,1,1
30,184,4,39,4,3,1,0,0
30,184,9,7,6,3,1,0,0
30,184,12,3,48,1,0,0,1
30,184,12,46,41,1,1,1,0
30,185,6,26,14,1,1,0,1
30,185,6,32,4,3,1,0,0
30,185,8,23,26,4,0,1,1
30,185,9,26,52,2,0,0,1
30,185,10,8,20,2,1,0,0
30,185,10,11,47,4,1,0,1
30,186,10,46,26,3,0,0,1
30,187,11,40,2,3,1,1,1
30,188,10,47,44,3,0,0,0
30,188,11,10,34,1,0,0,1
30,188,11,15,48,2,0,1,0
30,190,2,6,50,1,1,1,0
30,190,4,28,10,3,1,1,1
30,190,4,31,28,1,0,1,0
30,190,6,5,13,1,1,0,1
30,190,12,7,36,1,1,0,1
30,191,2,5,31,2,1,0,1
30,191,5,35,15,1,1,1,0
30,191,11,41,42,1,1,0,0
30,191,12,9,47,3,0,0,1
30,192,11,33,28,2,1,1,1
30,193,7,7,43,3,1,0,1
30,194,5,15,24,2,0,0,0
30,194,6,3,34,3,0,0,0
30,194,8,38,18,1,1,0,0
30,195,2,1,14,1,1,0,0
30,195,3,50,33,1,1,1,1
30,195,4,47,7,1,1,0,1
30,195,5,8,8,2,1,0,0
30,195,8,7,42,1,1,1,0
30,195,11,18,27,3,1,0,0
30,196,4,20,44,3,0,0,1
30,196,8,37,2,1,1,1,0
30,196,10,50,4,4,1,0,1
30,196,12,34,22,1,0,1,1
30,196,12,38,2,4,0,0,1
30,197,4,4,31,2,1,0,0
30,197,7,45,41,1,1,1,0
30,197,8,41,18,1,0,0,1
30,198,3,40,5,2,1,0,1
30,198,6,9,44,2,0,0,1
30,198,11,4,6,4,1,1,0
30,199,1,20,30,2,1,1,0
30,199,6,35,8,3,0,0,0
30,199,9,5,20,3,0,0,0
30,199,10,26,8,3,0,0,1
30,199,11,19,15,1,1,0,0
30,200,1,40,35,4,1,0,1
30,200,6,32,33,1,0,1,1
30,200,6,36,41,4,1,1,0
30,200,12,31,38,4,0,1,1
30,201,1,42,45,1,0,0,1
30,201,8,16,33,2,0,0,0
30,201,12,8,28,3,1,1,1
30,202,3,20,28,1,1,1,0
30,202,6,11,14,4,0,1,1
30,202,10,30,42,4,1,1,0
30,203,4,37,28,4,1,1,0
30,203,10,11,49,4,1,0,1
30,203,10,20,37,3,0,1,1
30,204,5,36,42,3,0,1,1
30,204,9,44,8,1,0,1,1
30,204,10,37,47,1,1,0,0
30,204,10,49,20,2,1,0,0
30,205,1,45,13,4,1,1,1
30,205,2,31,2,3,1,1,1
30,205,10,18,13,2,0,0,1
30,206,3,19,19,3,1,1,0
30,206,3,36,46,1,1,1,0
30,207,1,47,44,2,1,1,1
30,208,4,30,43,1,0,1,1
30,208,5,10,20,3,1,1,1
30,208,12,5,38,4,0,0,0
30,210,1,17,35,3,0,1,1
30,210,4,32,13,2,1,0,1
30,210,6,1,32,4,0,0,1
30,210,8,16,38,4,0,0,0
30,211,1,14,29,4,1,0,1
30,211,6,9,42,1,0,1,1
30,211,10,47,28,2,0,0,0
30,212,3,24,12,3,0,0,0
30,212,4,8,7,1,1,0,0
30,212,4,44,27,1,0,0,0
30,212,9,32,42,4,1,1,0
30,213,3,5,13,1,0,1,0
30,213,4,2,32,2,1,1,1
30,213,7,20,25,2,0,1,0
30,213,7,31,9,3,0,0,0
30,213,10,6,26,4,0,1,1
30,213,11,19,7,3,1,0,1
30,213,12,37,37,1,1,0,1
30,214,7,7,10,1,0,0,1
30,215,6,14,12,4,1,0,1
30,215,10,33,18,3,0,1,0
30,215,11,23,40,4,1,0,1
30,217,6,36,31,3,0,0,0
30,217,11,21,28,4,0,1,0
30,217,12,24,25,4,0,0,0
30,218,3,15,42,2,0,1,0
30,218,3,22,1,4,1,0,0
30,218,5,26,6,3,0,1,0
30,218,9,17,18,1,1,1,0
30,218,10,6,35,4,1,1,1
30,218,10,39,40,1,1,0,1
30,219,7,14,34,2,1,1,0
30,220,3,19,5,3,1,0,0
30,220,9,37,3,1,0,1,0
30,221,3,38,24,2,0,0,1
30,221,9,35,37,4,0,0,0
30,222,10,15,1,1,1,1,1
30,222,10,31,19,1,1,0,1
30,223,3,9,27,3,1,0,1
30,223,11,13,24,2,1,1,0
30,224,3,42,29,2,1,1,1
30,224,4,23,27,3,0,0,0
30,224,11,13,43,4,0,0,0
30,224,12,25,44,3,0,0,0
30,225,4,5,35,3,1,1,1
30,225,5,14,18,2,0,1,1
30,225,11,19,26,1,0,1,0
30,226,3,25,33,4,1,0,1
30,226,6,40,33,3,1,0,1
30,227,1,10,2,1,0,1,1
30,227,2,11,32,3,0,0,0
30,227,6,38,27,3,0,1,1
30,228,3,32,22,4,0,1,1
30,228,9,28,13,1,1,0,0
30,228,9,39,38,2,0,0,0
30,229,1,32,9,1,0,1,1
30,229,4,21,24,4,1,1,0
30,229,8,26,2,4,1,1,0
30,231,1,10,35,2,1,1,0
30,231,1,38,41,2,1,0,0
30,231,7,23,16,4,1,0,0
30,231,10,16,19,1,0,0,1
30,231,12,18,14,4,0,1,0
30,232,6,9,7,4,1,0,1
30,232,8,27,42,2,1,0,0
30,232,8,34,22,2,1,0,0
30,232,9,29,2,4,0,1,0
30,232,12,27,27,1,0,0,1
30,233,1,9,8,3,1,0,1
30,233,3,21,21,4,0,1,0
30,233,7,20,35,1,1,0,1
30,233,10,14,18,3,0,0,0
30,233,10,23,11,3,0,1,0
30,233,11,37,32,3,1,1,1
30,234,3,24,8,4,0,1,1
30,234,9,35,26,3,1,0,1
30,235,2,14,2,3,1,0,1
30,235,5,8,3,2,0,0,0
30,235,10,2,35,4,0,0,1
30,235,12,25,1,1,1,1,1
30,237,2,18,15,4,1,0,1
30,237,7,12,35,3,0,0,0
30,237,11,12,17,2,1,0,0
30,237,11,27,41,1,1,1,1
30,238,12,15,14,3,0,1,1
30,238,12,41,6,2,1,0,1
30,239,3,7,5,1,0,1,0
30,239,3,12,36,3,0,0,0
30,240,7,27,20,4,0,0,1
30,241,6,10,39,3,1,0,1
30,241,6,25,3,2,1,0,1
30,241,12,13,6,3,0,0,1
30,242,5,15,23,1,1,0,1
30,242,9,6,28,4,0,1,1
30,242,12,25,39,3,1,1,1
30,242,12,26,19,1,1,1,0
30,243,2,18,19,1,1,1,1
30,243,5,25,40,4,0,0,1
30,243,8,35,15,2,1,0,0
30,244,7,25,4,2,1,0,0
30,245,1,37,6,2,1,1,1
30,245,2,9,6,2,1,0,0
30,245,6,26,35,3,1,1,1
30,245,8,33,10,1,1,1,0
30,246,4,30,40,1,1,0,1
30,246,4,31,5,4,0,1,1
30,247,2,13,32,1,0,1,1
30,247,7,35,4,2,1,1,1
30,248,4,13,16,2,0,0,0
30,248,4,23,12,3,0,1,1
30,248,6,17,31,2,1,1,0
30,248,8,9,25,1,0,0,1
30,249,4,1,14,3,0,1,0
30,249,4,14,22,4,0,0,0
30,249,9,27,6,3,0,0,0
30,250,12,35,39,1,0,1,1
30,251,6,4,7,3,1,1,0
30,251,7,10,13,1,0,1,0
30,252,5,3,8,3,1,1,0
30,253,2,20,24,4,0,1,1
30,253,3,29,4,4,1,0,0
30,253,10,20,1,3,0,0,0
30,253,11,9,21,3,1,1,1
30,253,11,29,26,4,1,0,1
30,254,1,27,18,3,0,1,1
30,254,2,1,2,4,1,0,1
30,254,7,28,38,4,1,0,0
30,254,9,34,38,3,0,0,1
30,254,12,22,35,2,0,1,1
30,255,1,10,10,3,0,1,0
30,255,1,34,3,1,0,0,1
30,255,4,31,9,3,0,1,0
30,255,8,32,23,2,1,0,1
30,257,1,34,37,2,1,0,0
30,257,2,25,27,2,1,1,1
30,257,11,24,34,1,0,0,0
30,258,3,31,16,3,0,0,0
30,258,4,33,3,4,1,0,0
30,258,4,35,4,1,0,0,1
30,258,5,33,2,3,0,1,0
30,258,6,21,17,3,1,0,0
30,258,7,33,3,1,0,1,1
30,259,2,8,30,1,1,1,1
30,259,3,19,9,4,1,0,1
30,259,7,15,21,3,1,0,1
30,259,7,21,11,1,0,1,0
30,260,10,24,36,2,0,0,1
30,261,1,20,5,4,1,1,0
30,261,2,15,9,2,1,0,1
30,261,8,7,15,2,0,0,0
30,262,8,11,22,3,0,0,1
30,262,8,24,11,3,1,0,1
30,263,1,33,35,2,1,1,0
30,263,2,20,15,3,0,1,0
30,264,1,25,10,1,1,1,0
30,264,1,35,22,3,0,0,1
30,264,4,10,19,2,1,0,0
30,264,10,31,7,1,0,0,0
30,264,12,12,16,1,1,1,0
30,266,4,9,18,2,1,1,1
30,266,6,7,25,1,1,0,0
30,267,6,14,27,2,1,0,0
30,268,2,11,1,4,0,1,0
30,268,2,23,17,1,1,0,0
30,268,3,30,22,3,1,0,0
30,268,7,29,28,1,0,1,1
30,268,9,9,36,1,1,0,0
30,268,9,30,3,4,0,1,1
30,268,10,4,1,4,1,0,0
30,268,12,3,6,2,1,1,1
30,268,12,15,23,4,0,1,0
30,269,4,18,36,2,0,1,1
30,269,12,14,9,1,1,1,0
30,270,9,18,8,1,1,1,0
30,270,10,9,6,1,1,0,1
30,271,3,33,1,2,1,1,0
30,271,6,18,27,4,0,0,1
30,271,10,28,12,2,0,1,1
30,271,11,3,17,4,1,1,1
30,271,11,26,6,4,0,1,0
30,271,11,35,7,4,1,1,1
30,271,12,26,21,2,0,0,1
30,272,2,4,33,2,1,0,0
30,272,8,28,2,4,1,0,0
30,273,1,16,21,4,1,1,1
30,273,2,7,20,4,0,1,0
30,273,5,26,28,2,1,0,1
30,273,12,35,23,3,0,0,1
30,274,3,15,8,1,0,1,0
30,274,6,34,1,4,0,1,1
30,274,9,16,34,4,1,1,0
30,274,11,11,7,2,1,1,1
30,275,3,25,3,3,0,0,1
30,275,9,25,20,2,0,1,1
30,276,3,11,22,1,1,0,1
30,276,3,31,20,4,1,1,1
30,276,6,29,3,1,0,0,0
30,276,8,4,9,2,1,1,1
30,277,5,23,33,3,0,1,1
30,277,9,29,4,2,1,0,1
30,277,10,6,33,4,1,1,1
30,277,10,18,27,2,1,1,0
30,278,9,27,11,2,0,1,1
30,279,1,6,10,1,0,0,1
30,279,5,19,8,3,0,0,0
30,279,5,23,1,4,1,1,1
30,279,6,29,26,4,1,0,0
30,279,7,14,30,4,0,0,0
30,279,7,16,20,4,0,0,0
30,280,7,1,29,2,0,1,1
30,280,7,29,9,1,0,0,1
30,280,11,21,35,2,0,1,0
30,281,4,4,35,2,0,1,0
30,282,5,19,35,2,0,1,1
30,282,8,6,18,3,0,0,0
30,282,8,18,18,1,1,1,1
30,282,9,7,16,3,0,1,0
30,283,5,1,3,2,0,0,1
30,283,7,16,14,1,0,1,1
30,283,8,19,30,4,1,1,1
30,283,10,35,26,1,1,0,0
30,284,1,19,22,3,0,1,1
30,284,4,10,8,3,1,0,1
30,284,12,18,23,4,0,1,0
30,284,12,31,29,2,0,1,1
30,285,1,14,11,1,0,1,1
30,285,3,14,1,1,1,1,1
30,285,11,30,7,1,0,0,1
30,286,6,1,5,4,1,0,0
30,286,11,2,10,4,1,1,1
30,287,3,18,17,1,0,1,1
30,287,4,21,4,4,0,1,0
30,287,12,28,8,2,1,0,0
30,288,3,16,21,1,0,0,0
30,288,9,9,20,1,0,0,0
30,288,9,19,21,1,1,0,0
30,289,11,24,22,4,1,0,1
30,289,12,13,20,2,1,1,0
30,290,2,33,15,4,0,1,1
30,290,5,27,18,3,1,1,0
30,290,9,5,5,3,0,1,0
30,290,10,3,30,3,0,0,0
30,290,10,21,26,3,0,1,1
30,290,12,6,34,3,1,1,0
30,291,1,27,33,2,1,1,0
30,291,9,25,28,3,0,1,0
30,291,10,5,12,2,0,1,1
30,291,10,17,25,2,0,0,0
30,292,4,4,8,2,0,0,0
30,292,6,6,31,3,0,0,0
30,292,8,28,3,1,0,0,0
30,292,11,5,30,2,1,0,0
30,292,12,8,1,2,1,1,1
30,293,3,24,2,2,0,0,1
30,293,4,26,34,2,1,0,1
30,293,10,12,7,4,0,1,1
30,293,11,21,12,2,0,0,0
30,293,11,28,30,2,1,1,0
30,294,1,13,10,3,0,0,0
30,294,4,8,18,1,1,0,1
30,294,4,34,1,2,1,0,1
30,294,8,29,17,1,1,1,0
30,295,2,4,23,3,0,1,1
30,295,5,7,19,4,0,1,0
30,295,11,23,29,4,0,1,1
30,296,4,28,7,3,0,0,0
30,296,10,10,9,2,1,0,1
30,296,12,23,19,1,1,1,1
30,297,1,2,14,2,0,1,0
30,297,10,4,6,3,0,1,0
30,297,11,14,30,2,1,1,1
30,298,8,19,31,2,0,0,1
30,298,10,13,10,3,1,1,0
30,298,11,3,33,3,0,0,0
30,299,5,33,14,4,1,0,1
30,299,11,16,27,1,1,1,1
30,300,1,6,29,2,1,1,1
30,300,1,7,19,2,0,1,0
30,300,4,22,26,2,1,0,0
30,300,6,19,25,1,0,0,1
30,300,8,22,1,4,0,0,1
30,300,9,20,8,2,1,1,1
30,300,9,21,4,3,0,1,1
30,301,4,25,33,2,0,0,1
30,301,10,26,17,3,1,1,0
30,301,11,23,14,1,1,0,0
30,302,9,19,2,1,0,1,1
30,302,12,14,24,2,1,1,1
30,303,4,4,28,2,0,0,0
30,303,5,30,3,2,0,0,1
30,304,4,9,5,3,1,1,0
30,304,7,2,15,2,0,1,0
30,305,6,9,11,1,0,1,1
30,305,10,21,3,1,0,1,1
30,306,1,30,17,3,1,0,0
30,306,3,2,26,3,0,1,1
30,306,4,16,23,3,1,1,0
30,306,5,4,28,4,0,1,0
30,306,7,15,1,2,1,1,1
30,306,7,32,7,3,0,1,1
30,306,12,18,32,4,0,0,1
30,307,3,25,22,2,0,0,1
30,307,4,12,1,3,1,1,1
30,307,5,22,9,4,1,1,1
30,307,9,10,16,3,0,0,0
30,308,1,17,15,1,0,1,1
30,308,3,31,11,4,1,0,1
30,308,10,21,5,2,0,0,1
30,309,5,22,17,4,1,1,1
30,309,5,28,8,4,0,0,0
30,309,5,30,29,4,0,1,1
30,309,6,17,13,2,0,1,0
30,309,7,17,17,3,1,1,1
30,309,7,26,21,3,1,1,0
30,309,8,26,8,4,1,1,1
30,309,8,29,6,3,0,1,0
30,309,9,6,17,2,1,1,0
30,309,12,23,32,2,1,0,1
30,310,1,16,13,4,1,1,0
30,311,7,25,20,1,0,1,0
30,312,4,14,2,2,1,0,1
30,312,5,2,7,3,0,0,1
30,312,7,6,30,4,0,0,0
30,312,11,16,10,3,1,1,0
30,313,5,31,18,1,0,0,0
30,313,6,14,21,4,0,1,0
30,313,7,20,24,2,1,1,1
30,313,10,25,22,2,0,1,1
30,313,12,11,29,4,1,1,0
30,315,1,1,20,4,1,1,0
30,316,4,14,11,3,1,0,0
30,316,4,24,14,3,0,1,0
30,317,1,27,28,3,0,1,0
30,317,3,18,18,3,1,0,0
30,317,8,9,20,1,1,1,1
30,317,9,3,9,1,1,1,1
30,317,10,29,20,4,1,1,1
30,318,5,16,26,3,1,0,0
30,318,6,29,9,2,1,0,1
30,318,10,22,26,3,1,1,1
30,318,12,20,28,4,0,1,1
30,319,2,23,24,2,1,1,0
30,319,7,6,24,3,1,1,0
30,319,9,22,26,1,0,0,0
30,319,12,11,20,3,1,1,0
30,320,7,12,9,1,0,1,1
30,320,10,13,6,1,0,0,0
30,321,6,2,12,2,1,1,0
30,322,4,18,20,1,0,0,1
30,322,12,9,13,3,1,0,0
30,322,12,21,15,2,0,1,1
30,323,2,17,21,4,0,0,0
30,324,4,30,27,1,0,0,1
30,325,5,3,1,3,0,0,1
30,325,12,1,13,1,0,1,1
30,326,2,8,5,1,0,1,0
30,326,5,6,25,4,0,1,0
30,326,12,16,15,4,1,0,0
30,327,1,11,12,4,1,0,1
30,327,3,15,11,1,1,0,0
30,327,8,26,11,2,0,1,0
30,327,10,2,17,1,1,0,0
30,327,12,22,17,3,1,1,1
30,328,4,3,7,2,1,0,1
30,328,4,28,19,4,1,1,1
30,330,6,7,10,3,1,0,1
30,330,8,23,7,2,1,1,0
30,330,12,28,26,1,1,0,0
30,331,4,9,29,2,1,1,1
30,331,5,1,20,1,1,1,1
30,331,8,23,30,1,0,0,1
30,331,12,14,12,3,0,0,0
30,332,1,19,19,4,1,0,0
30,332,2,19,4,4,0,1,0
30,332,5,11,20,1,1,0,0
30,332,6,8,25,1,1,1,1
30,332,10,16,12,3,0,1,1
30,333,1,19,7,2,0,1,0
30,333,2,12,1,4,0,0,0
30,333,12,26,4,3,0,0,0
30,334,1,19,22,3,0,0,1
30,334,5,11,1,1,1,1,1
30,334,7,14,8,1,1,0,0
30,334,9,27,11,3,0,0,0
30,335,1,2,1,1,1,1,0
30,335,1,11,6,3,0,1,0
30,335,8,12,20,1,1,1,0
30,336,4,25,19,4,0,1,1
30,336,8,3,11,3,1,1,1
30,336,9,9,18,3,0,1,1
30,336,9,20,19,1,1,1,1
30,337,1,7,12,1,0,1,1
30,337,3,26,2,4,1,0,1
30,338,1,26,24,4,0,0,1
30,339,1,25,22,4,1,0,0
30,339,3,22,23,4,1,1,0
30,339,9,20,10,1,0,1,0
30,339,10,18,10,1,0,0,0
30,340,4,16,16,3,0,1,0
30,340,7,14,3,4,0,0,0
30,340,8,29,17,1,0,1,1
30,341,1,5,23,4,0,0,1
30,341,3,11,27,3,1,0,1
30,341,8,2,17,2,0,1,1
30,341,12,6,11,1,1,0,1
30,342,1,26,4,1,0,1,0
30,342,2,10,6,1,1,1,1
30,342,2,13,29,1,1,1,1
30,342,6,13,25,4,1,0,0
30,342,9,15,29,4,1,0,0
30,342,11,8,19,3,0,1,1
30,343,2,4,29,2,1,1,1
30,343,5,12,28,1,1,1,0
30,344,3,15,1,1,1,1,1
30,344,6,12,7,2,1,0,1
30,344,7,21,27,2,1,0,0
30,344,10,14,21,4,1,0,0
30,345,1,28,3,4,0,1,1
30,345,4,17,5,3,0,0,1
30,346,3,27,28,2,0,0,1
30,346,5,21,5,3,0,0,1
30,346,5,22,13,3,1,1,0
30,346,6,7,19,3,1,0,0
30,346,10,15,23,1,0,0,1
30,346,12,10,12,1,1,0,0
30,348,7,6,28,4,0,0,0
30,348,9,22,7,4,1,0,1
30,349,11,7,18,1,1,1,0
30,350,6,8,24,4,1,1,1
30,350,7,4,21,1,1,1,1
30,350,8,2,25,1,0,1,1
30,350,11,12,16,4,1,1,0
30,351,3,22,9,1,0,1,0
30,351,5,25,22,4,0,0,0
30,351,8,2,24,4,0,0,0
30,351,12,9,16,1,1,0,1
30,352,2,13,7,1,0,1,1
30,352,6,25,8,1,0,0,1
30,352,7,27,4,3,0,0,1
30,353,12,10,9,3,1,0,1
30,354,3,22,24,2,0,1,0
30,354,6,13,4,4,1,0,0
30,354,12,6,14,4,1,0,1
30,355,3,24,1,2,0,0,1
30,355,4,19,20,1,0,0,0
30,355,8,24,7,3,0,0,1
30,355,9,26,20,3,1,1,0
30,355,10,11,25,4,1,1,0
30,355,12,22,25,2,1,1,1
30,356,1,10,27,4,0,1,1
30,356,2,7,24,2,0,1,0
30,356,2,20,7,1,0,0,0
30,356,4,4,2,1,0,1,1
30,356,9,26,12,4,0,0,0
30,357,2,14,16,3,0,1,1
30,357,4,12,26,3,0,1,1
30,357,8,26,10,3,0,0,0
30,358,9,24,13,3,0,0,1
30,358,10,5,2,3,0,0,1
30,359,11,5,8,3,1,0,1
30,360,2,17,19,2,0,0,0
30,360,2,24,25,2,1,1,0
30,360,8,14,27,4,0,0,0
30,361,5,11,19,1,0,0,0
30,361,7,4,11,4,1,0,0
30,361,12,20,7,1,1,1,1
30,362,8,19,3,3,0,1,1
30,362,8,23,6,2,1,1,1
30,362,11,19,3,1,0,0,1
30,363,3,6,26,3,0,0,0
30,363,6,9,17,4,1,0,1
30,363,10,6,14,3,0,0,0
30,363,10,22,24,2,0,0,0
30,364,3,5,4,3,1,1,1
30,364,5,21,26,3,0,0,0
30,364,7,19,22,3,1,1,1
30,364,8,4,27,3,1,1,1
30,364,8,14,23,4,0,0,0
30,366,1,8,27,1,1,0,1
30,366,1,24,9,4,0,0,0
30,366,10,3,27,4,1,1,1
30,367,3,14,4,2,0,1,0
30,367,3,23,26,2,1,0,0
30,367,8,15,8,2,0,1,1
30,367,8,25,15,4,1,0,1
30,367,11,10,13,1,0,1,1
30,368,2,4,20,3,0,0,0
30,368,4,16,5,2,1,0,1
30,369,1,15,8,4,0,0,0
30,369,3,4,23,2,1,1,1
30,369,10,8,3,1,1,1,1
30,369,10,26,23,2,1,0,1
30,369,12,27,23,3,0,1,1
30,370,1,16,15,2,1,0,0
30,370,9,20,1,4,1,1,0
30,370,9,26,8,4,0,1,1
30,371,5,1,2,2,0,0,1
30,371,7,15,13,3,1,0,1
30,371,9,13,2,1,0,1,1
30,371,10,12,18,3,0,1,0
30,371,11,10,12,4,0,1,0
30,372,6,26,26,2,1,0,1
30,372,7,3,25,3,0,1,1
30,372,12,12,26,3,0,1,0
30,373,3,14,21,2,1,0,0
30,373,4,13,26,3,0,1,1
30,373,4,18,17,3,0,0,0
30,373,9,3,23,3,0,1,0
30,374,1,15,25,1,0,0,0
30,374,12,2,18,1,1,0,0
30,375,1,9,20,2,0,1,0
30,375,5,8,24,1,0,0,1
30,375,7,9,12,2,0,0,0
30,376,2,8,3,4,0,0,0
30,376,9,11,20,1,0,1,0
30,377,4,11,5,1,1,1,1
30,377,10,18,12,4,0,0,0
30,377,11,3,19,2,0,1,1
30,377,11,22,17,1,0,0,0
30,378,1,25,4,4,1,1,1
30,378,3,26,20,1,1,0,1
30,378,7,11,14,2,0,1,0
30,378,9,23,17,2,0,0,0
30,379,1,3,22,4,0,0,1
30,379,1,15,20,1,0,0,0
30,379,4,4,7,4,1,1,0
30,379,5,12,24,2,1,1,1
30,379,12,17,24,1,0,1,0
30,380,5,8,25,4,0,1,0
30,380,7,13,16,3,0,1,1
30,380,10,1,9,2,1,0,1
30,380,12,21,6,1,1,1,1
30,381,1,15,7,4,0,0,0
30,381,3,8,5,1,1,0,0
30,381,6,13,13,3,0,0,1
30,381,6,19,23,4,0,1,0
30,381,7,14,20,1,0,0,0
30,381,12,4,26,2,0,0,0
30,382,1,2,25,2,1,0,0
30,382,7,18,10,3,0,1,1
30,382,9,11,4,4,1,0,0
30,382,9,20,8,1,1,0,1
30,383,3,1,20,3,0,0,0
30,383,4,18,14,2,0,0,1
30,384,1,25,17,4,1,1,1
30,384,2,24,9,4,0,1,1
30,384,7,10,25,3,1,1,1
30,384,8,15,2,4,1,1,0
30,384,8,25,2,4,0,0,1
30,384,9,1,18,3,1,1,1
30,384,9,5,4,4,0,0,0
30,384,10,5,8,3,1,0,1
30,384,10,7,7,1,1,0,1
30,385,1,15,22,3,1,0,1
30,385,5,4,23,2,0,1,1
30,386,1,9,18,1,0,1,1
30,386,1,19,1,2,0,0,1
30,386,6,1,14,4,1,0,0
30,386,6,11,5,4,0,0,1
30,387,6,5,4,4,0,1,1
30,387,8,3,8,1,0,0,0
30,387,10,21,12,4,1,1,1
30,388,2,9,5,3,0,0,1
30,389,6,12,25,1,1,0,1
30,389,10,25,7,2,1,1,0
30,391,7,15,20,1,1,0,0
30,391,9,10,15,3,0,0,0
30,391,11,20,22,4,0,1,0
30,392,1,24,10,3,0,0,1
30,392,10,11,10,2,1,0,1
30,393,4,10,11,3,0,0,0
30,393,6,1,11,2,1,0,1
30,393,6,5,17,2,0,1,0
30,393,7,11,9,3,1,0,1
30,394,11,20,13,2,1,1,1
30,394,12,17,25,1,0,1,1
30,395,4,19,16,2,1,1,0
30,395,11,14,20,1,0,1,0
30,396,4,18,16,2,1,0,0
30,396,10,8,25,3,1,1,0
30,396,11,2,24,4,0,1,0
30,397,4,22,10,1,1,0,0
30,397,6,22,10,3,0,0,0
30,398,7,20,16,2,1,1,1
30,398,8,7,15,2,0,1,0
30,399,10,3,10,4,0,1,0
30,399,11,21,11,3,1,1,0
30,399,12,20,13,1,1,0,1
30,400,4,16,7,2,1,1,1
30,400,8,17,5,2,1,0,1
30,401,1,19,24,1,0,0,0
30,401,3,2,12,1,0,1,0
30,401,4,17,12,2,1,0,0
30,401,6,19,6,2,0,0,1
30,401,10,11,3,1,1,0,1
30,401,12,17,17,1,0,1,1
30,402,3,5,8,1,1,1,1
30,402,5,18,8,1,1,0,0
30,402,7,7,19,1,0,1,1
30,403,4,7,15,1,0,1,1
30,403,12,22,6,1,1,0,1
30,404,1,12,3,1,0,1,0
30,404,5,18,4,2,1,1,0
30,405,1,24,24,3,1,1,1
30,405,3,18,20,3,0,1,0
30,405,12,21,17,1,0,0,1
30,406,1,20,20,3,1,0,0
