batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias
28,28,3,168,143,1,1,0,0
28,28,4,171,43,3,1,0,1
28,28,5,249,332,1,0,0,1
28,28,7,46,185,3,1,1,1
28,29,1,16,204,2,1,1,0
28,29,3,12,23,2,0,1,0
28,29,4,30,12,2,0,0,0
28,29,6,158,110,2,1,1,0
28,30,1,44,277,3,1,1,1
28,30,2,286,61,2,0,0,0
28,30,3,48,126,2,1,1,0
28,30,4,28,8,2,0,0,1
28,30,6,199,108,4,1,1,1
28,31,2,4,15,2,1,0,0
28,31,2,232,230,3,1,1,1
28,31,7,258,200,2,0,0,0
28,32,3,13,102,3,0,0,1
28,32,5,51,168,3,1,1,1
28,33,5,31,152,3,0,0,1
28,33,6,191,177,1,0,1,0
28,34,3,96,20,2,1,0,0
28,35,4,137,152,1,1,0,0
28,35,6,242,166,2,0,0,1
28,35,7,7,269,1,0,0,0
28,35,7,21,20,4,0,0,1
28,36,1,271,114,2,1,1,1
28,36,2,219,47,3,1,0,1
28,36,3,142,36,1,0,1,1
28,36,4,99,197,3,1,0,0
28,37,3,77,29,3,0,1,1
28,38,7,45,244,1,1,1,1
28,39,1,94,110,1,0,0,0
28,39,1,128,62,4,0,1,0
28,39,4,28,78,3,0,0,1
28,39,6,53,214,4,1,0,0
28,41,6,30,202,1,1,0,0
28,42,4,61,127,3,0,1,0
28,43,1,199,180,2,0,0,1
28,43,2,143,45,4,0,0,0
28,43,4,123,94,3,1,1,0
28,43,4,149,86,3,1,1,0
28,43,6,13,13,3,1,1,0
28,43,6,179,63,2,1,0,0
28,44,4,58,157,1,0,0,1
28,44,7,177,71,4,1,1,0
28,45,4,152,213,4,0,0,0
28,45,7,69,66,1,1,0,1
28,45,7,156,100,2,0,1,0
28,46,2,16,37,1,0,1,1
28,46,2,68,214,1,1,0,1
28,46,2,122,163,2,0,1,1
28,46,3,177,126,2,0,0,0
28,46,4,13,38,4,1,0,1
28,46,6,96,101,3,1,0,1
28,46,7,59,175,4,0,1,0
28,47,3,185,113,1,1,0,0
28,47,4,17,38,3,0,1,1
28,47,4,196,56,2,1,0,1
28,48,1,157,9,1,0,0,1
28,49,1,105,46,2,0,0,0
28,49,2,158,142,2,1,1,1
28,49,3,69,187,1,1,1,1
28,50,4,6,126,1,1,1,1
28,51,2,167,108,3,1,0,0
28,51,3,161,104,2,1,0,1
28,51,6,94,144,4,1,1,0
28,51,7,64,155,4,0,1,0
28,51,7,115,191,1,1,1,0
28,52,1,116,26,1,0,0,0
28,52,2,29,169,4,1,1,0
28,53,1,144,177,4,0,0,1
28,53,2,137,176,4,0,1,1
28,53,5,28,52,4,1,1,0
28,53,6,33,64,1,0,0,0
28,53,6,152,60,2,1,1,0
28,54,2,182,34,4,1,1,0
28,54,5,54,4,1,0,1,0
28,54,7,53,183,3,0,0,1
28,55,3,72,110,3,0,0,1
28,55,4,55,121,4,0,1,1
28,55,6,176,2,2,1,1,0
28,55,7,14,114,4,1,1,0
28,56,1,76,71,2,0,0,1
28,56,6,64,105,1,1,1,1
28,57,6,21,76,4,1,1,1
28,58,3,77,50,3,0,0,0
28,59,1,121,130,1,1,1,1
28,59,2,103,10,1,0,1,0
28,59,3,17,44,3,0,0,0
28,59,6,29,48,2,1,1,0
28,59,7,17,63,2,1,0,0
28,60,3,40,29,4,0,1,1
28,61,2,142,159,1,1,1,0
28,61,3,90,34,4,1,1,1
28,61,3,100,156,1,1,0,0
28,61,3,124,46,1,0,0,0
28,61,4,4,31,3,0,1,1
28,61,4,57,47,1,0,1,1
28,61,7,148,12,2,1,0,1
28,62,2,158,32,3,1,1,0
28,62,6,84,128,3,0,1,1
28,62,7,19,22,1,0,0,1
28,62,7,142,130,1,0,1,0
28,63,2,132,42,3,0,0,0
28,63,6,57,34,2,0,0,1
28,63,6,152,154,4,1,1,0
28,63,7,143,43,1,1,1,1
28,64,1,31,117,1,0,0,0
28,64,1,113,86,3,1,1,0
28,64,3,93,24,1,0,0,0
28,64,3,95,74,3,1,0,0
28,64,7,96,98,2,0,1,0
28,65,3,72,149,4,0,1,0
28,65,4,135,29,4,0,1,1
28,65,5,8,62,3,0,1,0
28,65,5,18,75,3,0,1,1
28,65,5,115,26,4,0,0,1
28,65,5,127,8,3,1,1,0
28,66,4,64,92,2,1,0,1
28,66,4,123,5,4,0,1,0
28,66,5,50,3,3,0,1,1
28,66,5,54,104,1,0,0,0
28,66,7,138,58,2,1,1,0
28,67,1,7,49,1,1,0,1
28,67,4,89,100,1,1,1,0
28,67,5,103,146,1,0,1,0
28,69,6,97,12,1,0,1,1
28,69,7,16,57,1,0,1,0
28,69,7,30,27,2,1,1,0
28,69,7,47,24,3,1,0,1
28,70,5,28,82,4,1,0,1
28,71,4,52,32,4,1,1,1
28,71,5,61,127,1,1,0,0
28,71,6,45,62,4,0,0,1
28,71,6,78,89,4,0,1,1
28,72,3,112,59,2,1,0,0
28,72,4,68,28,3,1,1,0
28,73,3,33,6,4,0,1,1
28,73,5,12,103,3,1,1,1
28,73,5,49,91,4,1,0,0
28,73,6,113,36,3,1,1,1
28,76,2,52,47,2,1,0,0
28,76,5,34,35,3,0,0,0
28,76,7,3,126,3,0,1,0
28,76,7,62,95,4,0,0,0
28,77,2,69,55,4,0,0,1
28,77,2,100,6,3,1,1,0
28,77,3,83,100,4,0,1,0
28,77,5,31,99,3,0,0,1
28,78,3,56,31,2,1,1,0
28,78,6,62,23,4,1,1,1
28,78,6,99,107,1,1,1,0
28,78,7,85,98,3,1,0,0
28,79,1,91,50,1,1,1,1
28,79,7,123,16,3,0,1,1
28,80,1,92,117,1,0,1,0
28,80,3,111,30,4,1,0,0
28,80,4,41,47,2,0,1,0
28,80,4,95,25,1,0,0,1
28,81,2,70,44,1,0,0,0
28,81,3,85,49,1,0,0,1
28,81,4,28,67,1,0,1,0
28,82,2,91,54,1,0,0,0
28,82,5,34,119,4,0,1,0
28,82,7,59,2,4,1,1,1
28,83,1,86,72,4,1,0,1
28,83,3,36,99,1,0,0,1
28,84,2,14,91,3,1,1,0
28,84,2,88,107,2,1,1,0
28,84,5,65,72,4,0,1,1
28,84,7,26,106,3,0,1,1
28,84,7,105,8,4,1,1,0
28,85,2,10,53,3,1,0,1
28,85,3,78,67,4,1,1,0
28,85,3,87,77,3,1,0,1
28,85,3,106,15,3,1,0,0
28,85,4,85,28,1,1,0,1
28,85,5,75,75,1,1,1,0
28,86,1,21,24,2,0,0,1
28,86,7,33,64,4,1,1,0
28,86,7,38,66,1,0,1,1
28,87,1,73,96,4,1,1,0
28,87,2,75,65,2,0,0,0
28,87,5,102,100,4,1,0,0
28,87,6,35,55,1,0,0,0
28,87,7,29,111,1,1,1,0
28,88,1,112,108,3,1,0,1
28,88,3,100,20,1,1,1,1
28,88,6,35,96,3,0,0,1
28,89,1,31,58,1,0,0,1
28,89,3,69,54,1,1,1,1
28,89,6,46,58,2,0,1,0
28,89,6,107,43,2,0,0,0
28,90,2,79,1,4,0,1,1
28,90,4,46,68,3,0,0,0
28,90,4,104,96,2,0,0,1
28,90,5,75,18,1,1,1,0
28,91,1,69,25,1,1,0,0
28,91,2,91,79,3,0,0,0
28,91,3,51,19,3,1,0,0
28,91,6,24,7,4,1,0,1
28,91,6,77,21,3,1,1,0
28,91,7,62,90,4,1,0,0
28,92,3,88,55,3,1,0,0
28,92,5,27,97,3,0,0,1
28,92,5,54,89,3,0,0,0
28,92,6,2,85,2,1,1,0
28,93,4,99,95,2,0,0,0
28,93,5,12,32,1,1,1,1
28,94,2,41,44,2,0,0,0
28,94,3,94,70,1,0,0,0
28,94,4,102,101,4,1,0,0
28,94,6,47,92,2,1,1,0
28,94,7,78,36,4,1,0,0
28,94,7,80,57,3,1,0,0
28,95,2,33,71,1,0,0,1
28,95,4,27,51,2,1,0,1
28,95,5,43,46,2,0,1,1
28,95,5,84,79,4,1,0,1
28,95,7,20,69,2,1,1,1
28,95,7,83,81,4,1,1,1
28,96,3,74,19,3,1,1,0
28,96,5,98,34,2,1,0,0
28,97,4,29,75,1,1,0,0
28,97,5,71,77,4,1,1,1
28,99,3,55,17,1,1,1,1
28,100,1,13,67,3,0,1,0
28,100,2,79,78,4,0,0,0
28,100,3,19,83,1,1,1,1
28,100,4,4,57,4,1,0,1
28,101,1,91,14,3,1,1,0
28,101,3,89,95,1,1,0,1
28,102,1,91,47,4,1,1,1
28,102,3,69,8,2,1,1,1
28,102,4,84,69,3,1,0,1
28,103,3,8,32,1,0,0,0
28,103,6,42,5,1,0,0,0
28,104,5,10,62,3,0,1,0
28,104,6,36,21,3,1,1,1
28,105,1,68,66,2,1,1,0
28,105,1,79,34,3,0,1,1
28,105,5,71,89,2,0,0,1
28,105,6,15,29,3,0,0,0
28,105,6,36,84,3,1,0,1
28,105,6,85,4,3,1,1,0
28,105,7,22,39,2,1,1,1
28,105,7,32,93,1,1,1,0
28,106,2,19,83,3,0,0,0
28,106,4,26,9,1,0,1,1
28,106,4,45,50,1,0,0,0
28,106,7,36,64,2,0,0,1
28,106,7,75,2,4,0,1,0
28,107,3,73,75,2,1,1,1
28,107,5,12,2,4,1,1,0
28,107,5,36,62,3,0,0,0
28,108,6,85,59,2,1,1,1
28,108,6,87,50,3,1,1,0
28,109,1,11,84,4,1,0,0
28,109,1,73,23,2,0,0,0
28,109,3,8,75,2,1,1,0
28,109,5,88,51,2,1,1,1
28,110,1,57,54,4,0,1,1
28,110,2,59,53,3,1,1,0
28,110,4,77,81,1,0,0,1
28,111,1,27,41,2,1,1,1
28,112,1,61,71,2,1,0,0
28,112,1,80,59,2,1,0,1
28,112,3,19,10,1,0,0,0
28,112,3,23,13,1,1,1,0
28,112,3,69,1,1,0,0,1
28,112,4,2,75,4,1,1,0
28,112,6,88,88,2,0,0,0
28,112,7,33,58,4,0,0,1
28,113,1,46,14,4,0,0,0
28,113,2,67,81,1,1,0,1
28,113,4,32,27,3,0,0,0
28,113,6,58,64,3,1,1,0
28,113,7,45,77,3,1,1,1
28,114,2,56,66,4,0,0,0
28,114,2,80,77,4,0,1,1
28,114,4,17,4,1,1,0,1
28,115,1,71,17,2,0,0,1
28,115,2,85,60,4,0,0,1
28,115,4,1,84,2,1,1,0
28,115,5,10,30,1,0,0,1
28,115,7,32,19,3,1,1,1
28,116,1,1,16,1,0,1,1
28,116,1,11,60,1,1,0,0
28,116,2,76,32,3,0,1,1
28,116,3,31,16,2,0,1,0
28,116,4,29,85,3,1,0,1
28,116,7,59,11,1,1,1,1
28,117,2,47,5,3,0,1,0
28,117,5,35,82,2,1,0,1
28,117,6,43,39,2,0,1,0
28,117,7,16,17,1,1,1,0
28,118,4,50,77,4,1,0,1
28,118,4,61,48,1,1,1,1
28,119,1,73,28,3,0,1,1
28,119,7,22,18,3,1,1,0
28,120,6,14,14,3,0,1,0
28,121,1,75,37,3,1,0,1
28,121,5,57,26,2,0,1,1
28,122,3,45,79,1,0,1,0
28,123,3,26,76,1,0,0,0
28,123,3,79,62,3,0,0,0
28,123,4,12,38,3,0,0,1
28,123,4,13,8,3,0,0,1
28,123,4,15,32,3,1,1,1
28,125,3,52,16,2,0,1,0
28,125,3,77,69,2,0,0,1
28,125,5,57,60,2,0,0,1
28,126,2,3,25,4,1,0,0
28,126,2,41,50,1,1,1,1
28,126,2,44,5,3,0,1,0
28,126,2,46,5,1,0,1,1
28,126,3,38,46,4,0,1,1
28,126,3,52,9,3,0,0,0
28,126,4,7,71,3,1,1,0
28,126,6,57,71,2,0,1,1
28,126,6,62,15,1,1,1,1
28,128,2,25,40,3,1,0,0
28,129,4,7,11,4,1,0,1
28,129,5,18,36,2,0,1,1
28,129,7,22,76,3,1,0,0
28,130,5,49,53,3,0,1,1
28,131,1,1,50,4,0,0,0
28,131,2,24,36,2,1,1,1
28,131,2,41,2,3,0,0,1
28,131,4,7,45,2,0,0,0
28,131,6,35,20,3,0,0,0
28,131,6,41,15,4,0,0,1
28,131,6,74,63,1,0,1,0
28,131,7,3,67,1,0,1,0
28,133,1,23,74,3,0,0,1
28,133,3,3,43,1,1,1,1
28,133,3,14,64,3,1,0,1
28,133,6,2,7,4,1,1,1
28,133,6,66,59,3,1,0,0
28,134,3,5,21,4,1,1,0
28,134,5,14,37,3,1,1,0
28,134,6,42,50,3,0,1,1
28,135,4,26,51,4,1,0,1
28,135,7,5,52,4,1,0,0
28,136,1,59,55,2,1,0,0
28,136,3,21,9,4,0,0,0
28,136,4,29,18,3,1,1,0
28,136,5,33,5,2,0,1,0
28,136,5,49,66,4,1,0,1
28,137,4,24,10,3,1,1,0
28,137,5,40,28,3,0,1,1
28,137,6,33,36,1,0,1,0
28,137,6,33,54,2,1,1,0
28,138,4,45,7,1,1,0,1
28,138,4,71,7,2,1,1,0
28,138,6,17,53,3,0,0,1
28,138,7,19,68,4,1,0,1
28,139,5,31,68,3,0,1,1
28,139,5,50,24,4,0,1,0
28,139,6,70,53,3,0,0,1
28,140,3,13,55,4,0,1,1
28,140,3,56,35,1,0,1,0
28,140,4,6,34,1,1,0,1
28,141,3,26,60,3,0,1,1
28,141,5,34,43,2,0,1,1
28,142,6,37,38,1,0,0,1
28,142,7,59,67,4,0,1,1
28,143,1,64,2,1,0,1,1
28,143,2,50,65,2,1,0,1
28,143,5,20,68,3,1,0,0
28,143,5,21,34,3,0,0,1
28,143,7,44,65,1,0,1,1
28,144,3,2,11,4,0,0,1
28,144,7,16,19,3,1,0,0
28,145,1,24,19,3,0,0,1
28,145,3,46,64,3,1,1,1
28,145,5,59,66,1,1,1,1
28,145,7,11,49,2,1,1,1
28,146,1,37,35,1,0,0,1
28,146,4,1,15,4,0,1,1
28,146,4,36,31,1,1,1,1
28,147,2,31,4,3,1,0,1
28,148,5,3,55,1,0,0,1
28,148,5,8,44,3,0,1,1
28,149,3,58,45,2,1,0,1
28,149,5,44,3,4,0,1,0
28,149,6,59,66,2,1,0,0
28,150,1,22,41,2,0,0,1
28,150,3,37,47,2,0,1,0
28,150,3,37,62,1,0,1,0
28,150,3,63,50,1,0,0,0
28,150,4,47,13,1,0,1,1
28,150,7,30,55,1,0,0,1
28,150,7,49,41,3,0,0,1
28,151,4,12,61,1,0,1,1
28,151,7,53,62,2,0,0,0
28,152,2,15,12,1,0,0,0
28,152,5,2,57,4,0,0,1
28,152,6,40,35,3,0,1,1
28,153,1,2,40,2,0,1,0
28,153,1,21,32,3,0,1,0
28,153,1,50,9,1,0,1,1
28,153,1,59,31,4,0,0,0
28,153,2,57,40,2,1,0,1
28,153,5,10,50,3,0,0,0
28,153,5,22,19,3,1,1,0
28,153,5,58,34,3,1,1,0
28,154,2,60,35,4,1,1,1
28,154,3,33,27,3,1,1,1
28,154,5,19,23,1,1,1,0
28,154,7,33,14,2,1,0,0
28,155,1,42,6,1,1,0,1
28,155,1,45,35,2,1,1,0
28,155,3,31,2,2,1,1,1
28,155,5,46,33,2,0,0,1
28,155,6,45,28,4,0,1,0
28,155,7,29,47,2,1,0,0
28,156,2,2,31,3,1,0,0
28,156,2,22,15,3,0,1,1
28,156,2,42,40,4,1,1,1
28,156,2,51,10,2,1,1,0
28,156,3,30,61,3,1,0,0
28,156,4,12,35,1,0,0,1
28,156,5,26,39,3,0,0,0
28,156,6,50,27,4,1,1,0
28,157,6,39,8,4,0,0,0
28,158,4,50,19,3,1,0,1
28,159,5,31,26,2,1,1,0
28,159,7,13,55,3,1,0,1
28,160,2,60,33,3,0,0,0
28,160,3,16,10,3,0,0,1
28,160,5,24,4,1,0,0,1
28,161,4,13,32,4,1,1,1
28,161,6,16,4,1,1,1,1
28,162,2,55,1,2,1,1,0
28,162,4,9,52,3,1,1,1
28,162,4,18,51,4,1,1,0
28,162,4,33,3,3,1,0,0
28,163,4,32,15,1,0,0,0
28,164,3,11,31,3,1,0,1
28,164,5,7,31,2,0,1,0
28,164,5,49,51,1,0,1,0
28,165,3,59,9,2,0,0,0
28,165,4,42,45,2,0,0,0
28,165,5,25,32,1,0,0,1
28,165,7,8,38,2,0,0,0
28,166,2,23,39,3,1,0,0
28,166,3,25,48,2,1,0,0
28,167,2,48,1,3,1,0,0
28,167,5,47,33,2,0,1,1
28,167,6,35,9,3,0,0,1
28,168,4,30,57,3,0,1,0
28,168,5,41,29,3,0,1,1
28,169,1,57,34,1,0,0,1
28,169,2,57,9,4,0,0,0
28,169,4,19,57,4,0,0,0
28,169,6,42,32,2,1,0,1
28,169,6,54,9,4,0,0,1
28,169,7,27,36,3,0,1,1
28,169,7,52,13,1,0,0,0
28,170,2,22,29,2,1,1,1
28,170,3,42,35,4,1,1,0
28,170,4,6,52,3,0,0,1
28,170,5,43,49,1,1,1,1
28,171,2,12,21,2,0,1,1
28,171,5,42,9,4,1,0,1
28,172,1,20,32,4,1,0,1
28,172,2,41,54,4,1,0,1
28,172,4,39,49,4,1,0,1
28,173,3,19,17,1,0,0,1
28,173,5,29,42,4,0,0,1
28,173,7,27,28,2,0,1,1
28,174,2,3,31,4,1,0,0
28,174,5,51,55,1,0,1,1
28,175,4,37,44,3,1,1,1
28,175,6,30,29,2,0,0,0
28,175,6,39,11,3,1,0,1
28,176,1,47,25,3,0,0,1
28,176,2,31,34,4,0,1,1
28,176,7,8,19,3,0,0,0
28,177,1,11,11,1,0,1,1
28,177,4,37,21,2,0,1,1
28,177,4,50,18,1,1,0,1
28,177,5,14,7,3,1,1,0
28,177,5,39,36,3,0,1,1
28,177,6,34,35,1,1,1,0
28,178,1,33,47,2,0,1,1
28,178,2,49,28,2,0,0,1
28,178,4,48,11,3,0,1,1
28,178,7,48,31,1,0,0,1
28,179,6,40,5,3,1,0,1
28,179,6,49,43,1,1,1,1
28,180,5,7,13,3,0,1,0
28,181,4,31,29,1,0,0,0
28,181,6,3,6,2,1,0,0
28,181,6,30,31,3,0,0,0
28,182,2,1,22,1,1,1,1
28,182,2,13,39,1,1,1,1
28,182,2,21,24,3,1,0,1
28,182,3,32,46,3,0,1,0
28,182,6,24,2,4,1,0,1
28,182,6,27,34,3,0,0,1
28,182,6,53,37,4,0,1,1
28,184,1,10,44,3,1,0,0
28,184,3,28,51,1,1,1,0
28,184,4,6,42,3,1,0,1
28,184,5,1,53,1,1,0,1
28,185,1,21,38,2,1,0,0
28,185,5,5,53,1,1,1,0
28,185,7,52,49,1,1,0,1
28,186,1,5,5,3,1,0,0
28,186,1,41,46,2,1,0,0
28,186,3,19,42,4,1,0,1
28,186,7,19,20,4,0,1,0
28,188,1,17,24,4,1,0,1
28,188,1,41,12,1,0,1,1
28,188,2,29,25,3,1,1,0
28,188,2,34,18,1,1,0,0
28,188,3,40,8,2,1,1,1
28,188,4,13,41,3,0,0,1
28,188,6,30,6,2,0,0,1
28,188,7,2,28,2,0,0,1
28,189,1,12,40,2,0,0,0
28,189,3,49,1,3,0,0,0
28,189,4,23,50,2,0,0,1
28,189,4,37,29,2,0,1,0
28,189,4,50,18,1,1,1,1
28,189,5,34,13,3,1,0,0
28,190,4,18,23,3,0,1,0
28,190,5,29,42,2,0,0,1
28,190,5,34,16,4,1,1,1
28,190,7,6,2,4,0,1,0
28,191,1,3,27,2,0,0,1
28,191,3,46,3,2,0,0,1
28,191,5,23,17,3,1,1,0
28,191,6,25,4,3,1,1,1
28,192,1,7,31,4,1,0,0
28,192,2,24,33,2,0,0,0
28,192,6,15,47,1,0,0,0
28,192,6,23,3,1,1,0,0
28,192,7,4,7,4,1,1,0
28,192,7,42,38,1,0,0,0
28,193,2,42,2,4,0,1,0
28,193,5,8,31,1,1,0,0
28,194,6,3,20,2,1,1,1
28,195,1,35,33,3,0,1,0
28,195,1,42,50,1,0,0,1
28,195,2,17,46,2,0,1,0
28,195,3,4,34,4,1,1,0
28,195,6,23,47,3,0,1,0
28,195,7,26,1,2,1,0,0
28,196,1,31,14,3,0,0,1
28,196,3,13,45,1,1,0,0
28,196,3,17,39,4,0,1,0
28,196,4,31,12,3,1,0,0
28,196,5,45,24,4,0,1,1
28,197,1,25,44,1,0,0,1
28,198,1,38,19,4,1,0,1
28,198,2,1,33,2,0,1,0
28,198,3,24,10,2,1,1,0
28,198,5,3,8,3,0,1,0
28,198,5,28,37,2,1,1,1
28,199,3,21,24,4,0,0,0
28,199,4,25,9,4,0,1,1
28,199,5,17,14,1,0,1,1
28,199,7,46,30,3,1,1,0
28,200,1,28,28,4,1,1,0
28,200,2,3,45,3,1,0,1
28,200,5,10,31,2,1,0,0
28,200,7,7,5,1,1,1,1
28,200,7,47,7,4,0,1,1
28,201,2,38,5,3,1,0,0
28,201,3,19,28,2,0,0,1
28,201,4,1,12,3,1,1,1
28,201,6,10,39,4,0,0,0
28,202,1,2,8,4,0,0,1
28,202,3,23,42,4,0,1,1
28,203,2,42,36,1,0,0,0
28,203,3,7,41,3,0,0,0
28,203,4,6,14,1,1,0,1
28,203,7,21,31,4,0,0,0
28,204,2,29,26,1,1,1,1
28,204,7,28,16,1,0,1,1
28,204,7,38,30,2,0,1,0
28,205,1,5,43,4,0,0,0
28,205,2,26,12,2,1,0,1
28,205,4,26,24,4,1,0,0
28,205,5,3,33,4,1,1,0
28,206,2,4,15,1,0,1,0
28,206,3,1,17,3,0,0,1
28,206,3,34,16,4,0,1,0
28,206,4,7,33,1,1,1,0
28,206,4,23,20,3,0,1,1
28,206,7,38,46,2,1,0,0
28,207,2,26,20,1,0,1,0
28,207,4,14,15,2,0,0,1
28,207,7,30,47,4,1,0,0
28,207,7,36,24,3,1,0,0
28,207,7,43,37,4,0,1,0
28,208,4,7,32,1,1,1,1
28,208,7,25,19,1,0,1,0
28,209,3,32,9,1,1,1,1
28,209,6,40,17,1,0,1,1
28,209,7,18,4,4,1,1,1
28,210,1,26,8,2,0,1,0
28,210,2,33,26,3,0,0,1
28,210,4,10,11,3,1,0,0
28,210,5,10,2,2,0,1,0
28,210,5,14,40,1,1,1,0
28,211,2,12,46,1,0,1,1
28,211,2,34,9,4,0,1,0
28,211,3,35,14,2,1,0,1
28,211,5,7,2,3,0,1,1
28,211,7,40,30,4,1,0,0
28,212,2,39,12,3,1,0,1
28,212,3,24,35,2,0,1,0
28,212,7,18,4,3,0,1,1
28,213,1,2,30,1,0,1,0
28,213,1,37,24,1,1,0,0
28,213,2,12,25,3,1,0,1
28,213,3,16,13,1,0,1,1
28,213,6,10,38,1,0,0,0
28,213,6,38,11,3,1,0,1
28,214,4,15,31,2,1,1,0
28,214,5,1,10,3,0,1,0
28,214,6,17,33,1,1,1,0
28,216,1,20,10,2,0,1,1
28,216,2,13,35,1,1,0,0
28,216,2,18,42,3,1,1,0
28,216,2,36,37,1,1,1,0
28,216,6,43,14,3,0,1,0
28,216,7,37,11,4,1,0,1
28,217,4,37,45,4,1,1,0
28,217,5,1,33,4,1,0,1
28,217,6,2,30,2,1,1,0
28,218,1,40,18,3,0,0,1
28,218,2,36,22,1,1,1,0
28,218,5,6,29,3,0,0,1
28,218,6,1,14,3,0,0,1
28,218,7,35,36,2,1,0,0
28,219,1,37,2,3,1,1,0
28,219,3,39,29,2,0,0,1
28,220,1,10,8,4,0,0,0
28,220,4,8,23,1,0,1,1
28,220,5,4,43,3,0,1,1
28,220,5,40,16,2,1,1,0
28,221,3,3,14,3,1,0,1
28,221,3,37,44,4,0,0,0
28,221,5,1,21,2,0,0,1
28,221,5,37,20,2,1,1,1
28,221,7,17,1,3,1,0,0
28,222,1,13,9,2,0,1,0
28,222,4,25,37,2,1,0,1
28,222,5,33,22,1,0,0,0
28,223,3,6,42,2,0,1,0
28,224,2,21,40,4,0,1,1
28,224,6,21,30,1,0,0,0
28,225,2,41,43,2,0,1,1
28,226,1,12,37,3,0,1,1
28,226,3,30,9,3,0,0,1
28,226,5,2,41,4,0,0,0
28,228,7,10,26,2,1,0,1
28,229,5,13,23,4,0,0,1
28,229,5,39,9,4,1,1,1
28,230,1,40,5,1,0,1,1
28,230,5,8,39,2,0,1,0
28,231,1,15,9,1,0,0,0
28,231,1,18,3,2,1,0,0
28,231,4,4,25,2,0,0,0
28,232,2,37,32,3,1,0,1
28,232,2,39,28,1,1,1,1
28,232,3,2,40,4,1,1,0
28,232,3,26,41,4,1,0,0
28,232,4,13,32,1,0,1,0
28,232,5,26,41,1,0,1,1
28,232,7,7,15,3,0,1,0
28,233,1,29,1,3,1,1,1
28,233,1,32,29,1,1,0,0
28,233,4,11,40,4,0,1,1
28,233,4,22,22,3,1,1,1
28,234,1,24,29,2,1,0,0
28,234,1,32,18,1,1,1,1
28,234,4,12,21,3,1,0,1
28,234,4,23,5,4,1,0,1
28,234,7,13,10,3,0,0,0
28,234,7,32,41,4,0,0,1
28,235,2,1,16,4,0,0,1
28,235,4,31,33,2,1,1,0
28,236,1,23,18,3,0,0,0
28,236,4,2,40,2,1,1,0
28,237,3,41,27,3,1,1,1
28,237,5,31,19,1,0,1,0
28,238,3,21,34,4,0,0,1
28,238,5,27,13,4,1,0,0
28,238,6,10,30,2,1,1,0
28,238,6,38,1,4,0,0,0
28,238,7,10,30,2,1,1,0
28,239,7,28,33,3,0,0,0
28,240,2,3,22,4,1,0,0
28,240,2,30,7,3,0,0,0
28,240,3,22,13,2,1,1,0
28,240,6,10,40,2,1,1,1
28,240,7,19,12,2,0,0,1
28,241,4,9,9,2,1,0,0
28,241,5,9,36,3,0,1,1
28,241,6,34,29,4,0,1,1
28,241,7,3,10,2,0,0,0
28,242,1,37,6,2,1,0,1
28,242,2,18,12,4,1,1,1
28,242,2,19,29,1,0,1,1
28,242,3,34,5,3,0,0,1
28,242,5,38,1,4,1,0,0
28,242,6,2,11,2,1,0,1
28,242,7,25,36,3,1,1,1
28,243,5,14,2,3,1,1,0
28,243,6,16,25,2,1,0,1
28,244,2,8,39,4,1,1,1
28,244,6,1,38,3,0,1,1
28,244,6,31,9,3,1,0,0
28,246,1,2,34,1,1,1,0
28,246,5,29,16,2,1,1,0
28,246,6,27,14,2,0,1,0
28,247,3,3,32,2,0,0,1
28,247,3,22,34,1,0,0,0
28,247,5,1,35,2,1,1,0
28,247,6,17,1,3,0,1,1
28,247,7,4,11,2,1,0,0
28,248,2,15,20,2,1,1,0
28,248,3,11,30,2,1,1,0
28,248,6,29,5,4,0,1,1
28,249,2,11,25,2,0,1,1
28,250,1,29,17,1,1,0,1
28,250,1,29,31,3,1,1,0
28,250,2,11,33,1,1,0,0
28,250,3,4,16,3,0,1,1
28,250,6,16,1,1,0,1,1
28,250,6,20,31,2,1,0,1
28,250,7,19,35,2,1,1,0
28,251,2,27,24,4,1,0,1
28,252,1,2,14,4,1,1,0
28,252,2,18,36,1,1,0,1
28,252,2,27,35,4,1,1,0
28,252,3,19,21,4,1,0,0
28,253,1,12,32,2,0,1,0
28,254,3,3,16,1,1,1,1
28,254,6,1,9,2,0,1,1
28,254,7,8,3,3,0,1,0
28,255,3,28,17,1,0,1,0
28,255,5,28,32,1,1,0,1
28,256,3,22,33,4,1,1,1
28,256,4,17,25,1,1,1,0
28,256,5,7,25,4,0,0,1
28,256,5,32,8,4,0,0,1
28,256,7,5,4,1,0,1,1
28,257,2,6,18,3,0,0,0
28,257,3,2,35,3,0,1,1
28,257,3,8,10,1,1,0,1
28,257,3,20,24,1,1,0,1
28,257,3,20,34,1,1,1,1
28,257,4,34,32,4,0,1,0
28,257,5,22,30,2,0,0,1
28,257,6,22,19,4,1,1,0
28,257,7,6,19,3,1,0,1
28,258,7,17,10,2,1,1,0
28,259,3,35,6,3,0,1,0
28,259,4,2,13,2,1,0,0
28,259,4,3,10,3,0,0,0
28,259,4,20,11,4,0,1,1
28,260,5,7,31,4,0,1,0
28,260,6,18,8,2,1,1,0
28,261,1,10,33,3,1,1,1
28,261,5,6,22,4,1,1,1
28,261,5,33,12,2,1,0,0
28,261,7,28,5,1,0,0,0
28,262,1,16,36,3,0,0,0
