batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,time_max,time_min,time_median,time_mean,time_trim_mean
63,127,6,10,36,4,1,0,0,8.169412612915039,7.994651794433594,8.078575134277344,8.087921142578125,8.089393377304077
22,14,5,207,183,4,0,1,0,1.4362335205078125,1.3353824615478516,1.3887882232666016,1.3884544372558594,1.3891160488128662
57,268,2,22,28,2,0,1,1,37.546634674072266,37.33706474304199,37.42277622222901,37.4267578125,37.42298483848572
28,66,5,50,3,3,0,1,1,4.798173904418945,3.032922744750977,4.3300390243530265,4.207563400268556,4.280567169189453
64,487,7,17,9,4,1,0,1,131.70456886291504,130.85174560546878,131.10148906707764,131.19707107543942,131.17679953575134
23,26,1,74,82,2,1,1,0,0.5450248718261719,0.3790855407714844,0.4698038101196289,0.4633426666259766,0.4636645317077637
51,274,2,6,35,4,0,1,1,8.295297622680664,7.497072219848633,7.58826732635498,7.663774490356445,7.605671882629394
3,30,5,238,36,3,0,1,0,0.7574558258056641,0.6258487701416016,0.6612539291381836,0.6666183471679688,0.6603598594665527
20,303,7,32,25,3,1,0,1,70.58072090148927,70.12319564819336,70.31798362731935,70.3136682510376,70.30409574508667
1,467,3,20,16,4,1,1,0,1.010417938232422,0.8208751678466797,0.9002685546875,0.9004592895507812,0.8966624736785889
35,115,7,23,38,2,1,0,1,38.9246940612793,38.74707221984863,38.847088813781745,38.843846321105964,38.845837116241455
55,83,7,66,102,4,1,1,1,46.0965633392334,45.85814476013184,46.008944511413574,45.99838256835938,46.003639698028564
19,71,7,23,20,2,1,0,0,6.4885616302490225,6.2408447265625,6.393313407897949,6.379866600036621,6.383657455444336
45,388,6,24,3,1,0,0,0,607.4566841125487,603.7347316741942,604.4086217880249,604.6995639801024,604.4755280017853
25,150,6,11,38,3,1,0,1,8.986711502075195,8.781909942626951,8.83626937866211,8.858203887939453,8.851677179336546
1,329,5,15,14,4,0,1,0,0.9131431579589844,0.7424354553222656,0.7978677749633789,0.7982254028320312,0.7908344268798828
62,273,3,8,23,4,1,1,0,11.231422424316406,10.59412956237793,10.825395584106444,10.8748197555542,10.865330696105957
35,199,6,34,8,4,0,1,1,17.647981643676758,16.666412353515625,16.84558391571045,16.971039772033688,16.924500465393063
8,428,4,15,5,4,0,1,0,4.504919052124023,4.130601882934569,4.384636878967285,4.360008239746094,4.370570182800293
48,96,1,58,72,4,0,0,1,2.295494079589844,1.8222332000732424,1.920938491821289,1.9496917724609373,1.922398805618286
9,222,4,30,42,3,0,1,0,7.882833480834961,7.6279640197753915,7.759451866149902,7.759499549865723,7.7605247497558585
2,19,4,370,380,3,1,1,0,1.7714500427246094,1.649618148803711,1.6838312149047852,1.7017841339111328,1.699596643447876
9,256,5,30,20,3,1,0,1,11.977195739746096,11.57832145690918,11.875152587890625,11.807894706726074,11.815428733825685
44,291,5,24,30,2,0,0,0,123.5957145690918,123.34942817687988,123.46124649047852,123.45941066741943,123.45612049102785
24,235,5,29,4,3,0,0,1,19.46139335632324,17.856836318969727,18.662571907043453,18.64192485809326,18.63762736320496
62,504,3,15,17,1,1,0,0,777.5654792785645,775.6423950195312,776.801586151123,776.7236471176147,776.7535746097565
45,151,3,53,61,1,0,0,1,196.34270668029785,195.33205032348636,195.98710536956787,195.94521522521973,195.97217440605164
30,68,3,30,16,4,0,1,1,0.9596347808837892,0.8265972137451172,0.9011030197143556,0.8987903594970703,0.9002089500427246
49,330,3,8,20,4,1,1,1,9.033441543579102,8.713960647583008,8.783817291259767,8.804607391357422,8.787333965301514
11,335,6,8,17,2,1,0,1,19.36960220336914,19.144535064697266,19.22142505645752,19.223928451538086,19.21564340591431
53,101,6,98,44,1,0,0,0,508.74114036560064,506.1824321746826,507.6903104782105,507.6639175415039,507.7144503593445
48,301,4,21,29,2,1,1,0,115.79513549804688,115.01383781433105,115.50378799438477,115.46764373779295,115.48343300819396
3,427,6,16,5,3,1,1,1,5.274057388305664,4.791498184204102,5.196690559387207,5.1052093505859375,5.123317241668701
22,70,7,72,125,2,0,1,0,52.99091339111328,52.55341529846192,52.718281745910645,52.731919288635254,52.72185802459717
36,76,3,31,19,3,1,1,0,2.166748046875,2.0091533660888667,2.0812749862670903,2.0820856094360347,2.0806193351745605
58,233,3,36,34,2,1,1,1,91.50385856628418,91.19582176208496,91.32051467895508,91.35079383850098,91.35103225708008
8,198,7,28,32,2,1,1,1,23.90408515930176,23.14972877502441,23.31221103668213,23.382139205932614,23.345947265625
16,438,3,20,11,3,1,1,1,14.195442199707033,13.982534408569336,14.01364803314209,14.037132263183596,14.024168252944946
6,467,4,11,9,1,0,0,1,48.39682579040527,48.20942878723145,48.279643058776855,48.28987121582031,48.2865571975708
50,104,3,5,56,2,1,0,1,6.249427795410156,5.869865417480469,5.9762001037597665,5.996775627136231,5.98105788230896
49,7,3,966,1115,1,0,1,0,57.891845703125,57.10005760192871,57.46698379516602,57.47685432434082,57.47207999229431
11,384,7,1,13,1,0,1,0,65.20628929138185,64.7256374359131,65.03808498382568,65.02883434295654,65.04455208778381
10,79,2,13,29,4,1,1,1,0.4017353057861328,0.3511905670166016,0.3838539123535156,0.3810882568359375,0.3822445869445801
36,42,6,7,170,3,1,1,1,2.319812774658203,2.17890739440918,2.234816551208496,2.2379159927368164,2.2350549697875977
47,235,3,15,14,1,1,1,1,112.77413368225098,112.45226860046387,112.52009868621826,112.56277561187744,112.55016922950745
54,20,3,416,463,4,0,1,0,12.120246887207033,11.776208877563475,11.968612670898438,11.969590187072756,11.974930763244627
57,339,5,12,19,2,0,1,1,123.9931583404541,123.63600730895996,123.71885776519777,123.73778820037842,123.71858954429626
39,421,7,12,4,3,1,1,1,69.21935081481935,68.13359260559082,68.76981258392334,68.71128082275389,68.71998310089111
22,325,3,6,26,1,0,1,0,121.82927131652832,121.37651443481444,121.71328067779541,121.64857387542723,121.65999412536621
15,415,4,10,18,3,1,0,0,11.991739273071287,11.459112167358398,11.682391166687012,11.667084693908693,11.652499437332153
57,58,2,156,15,3,1,0,0,3.7996768951416016,3.3771991729736333,3.636479377746582,3.5939455032348637,3.595322370529175
6,359,1,20,11,1,0,1,1,5.852460861206055,5.474090576171875,5.734562873840332,5.705761909484862,5.716383457183838
45,398,2,13,3,3,0,1,0,19.686222076416016,19.350290298461914,19.533276557922363,19.542360305786133,19.548386335372925
43,114,1,65,7,3,0,0,0,2.5196075439453125,2.1641254425048833,2.30097770690918,2.3036479949951167,2.294093370437622
14,443,6,2,2,3,1,1,1,10.365009307861328,10.023117065429688,10.283470153808594,10.225391387939453,10.23322343826294
54,499,3,12,10,4,1,1,1,30.797719955444336,30.36785125732422,30.49361705780029,30.51321506500244,30.495822429656982
14,220,5,30,27,2,0,0,1,29.99067306518555,29.22296524047852,29.347777366638184,29.42910194396973,29.38467264175415
11,504,6,18,17,1,1,1,0,407.2074890136719,405.9610366821289,406.462550163269,406.51650428771967,406.49956464767456
15,260,3,12,12,2,0,1,1,9.275436401367188,8.575677871704103,8.65781307220459,8.750128746032715,8.706271648406982
14,444,4,17,4,1,0,1,1,106.71234130859376,105.64208030700684,106.16457462310792,106.14464282989502,106.1365008354187
32,368,4,23,19,2,0,1,0,101.34553909301758,100.78620910644531,101.01115703582764,101.02496147155762,101.01473331451416
28,279,3,34,17,1,1,1,1,149.92427825927734,149.49321746826172,149.6239900588989,149.65949058532715,149.64717626571658
27,184,3,37,13,1,0,0,0,61.0957145690918,60.41169166564941,60.698866844177246,60.694050788879395,60.67913770675659
15,388,7,2,5,4,1,0,0,7.966041564941406,6.0155391693115225,6.189584732055664,6.336092948913574,6.1724185943603525
40,390,1,17,9,2,1,0,0,25.525569915771484,24.19734001159668,24.26326274871826,24.576687812805176,24.50549602508545
44,121,7,65,33,2,0,1,0,130.8581829071045,130.51438331604004,130.64563274383542,130.66895008087158,130.6646168231964
49,94,4,28,5,2,1,0,1,7.231473922729492,6.756782531738281,6.992936134338379,7.015800476074219,7.021218538284303
38,8,3,391,191,3,1,0,1,1.6908645629882812,1.5561580657958984,1.6254186630249023,1.626443862915039,1.6271770000457764
58,432,4,9,10,1,1,1,0,415.0557518005371,413.6230945587158,414.608359336853,414.56124782562256,414.61670398712164
59,256,5,11,8,1,1,0,0,182.03306198120117,181.15639686584475,181.73539638519287,181.6978454589844,181.72362446784973
20,490,3,18,10,4,0,1,1,12.424230575561525,11.926889419555664,12.008905410766602,12.049579620361328,12.018084526062012
51,132,6,61,70,1,1,0,1,831.07590675354,805.717945098877,814.271092414856,817.375659942627,817.1203434467316
8,476,2,14,14,4,1,0,1,2.9442310333251958,2.7463436126708984,2.8524398803710938,2.846980094909668,2.847403287887573
1,97,1,79,62,1,1,0,1,0.5757808685302734,0.4618167877197266,0.5145072937011719,0.5161285400390625,0.5154609680175781
60,395,1,16,6,3,0,0,0,13.200759887695312,12.384653091430664,12.5199556350708,12.697458267211914,12.673646211624146
55,509,4,16,3,1,0,0,0,446.3348388671875,439.39995765686035,441.88618659973145,442.407488822937,442.2925114631653
7,20,1,299,340,4,0,0,0,0.3986358642578125,0.2875328063964844,0.3119707107543945,0.3261327743530273,0.3218948841094971
49,506,4,13,15,3,0,1,0,68.58038902282715,68.10665130615234,68.29464435577393,68.31231117248535,68.30450892448425
54,346,2,9,10,3,1,1,0,20.670413970947266,19.55556869506836,19.86157894134521,20.013976097106934,19.989222288131714
22,309,1,19,28,3,0,1,1,5.452156066894531,5.1512718200683585,5.270600318908691,5.296611785888672,5.295336246490479
43,92,4,18,97,2,0,1,0,20.66230773925781,20.281553268432614,20.4390287399292,20.47123908996582,20.471066236495968
8,310,3,27,19,4,0,0,0,3.531455993652344,3.3063888549804688,3.435492515563965,3.426671028137207,3.4286081790924072
17,287,1,20,21,3,0,0,1,4.334688186645509,3.6208629608154297,3.83758544921875,3.8721799850463863,3.845781087875366
2,89,4,97,3,2,1,0,0,1.7557144165039062,1.132965087890625,1.4206171035766602,1.4029264450073242,1.3925731182098389
54,75,6,126,7,2,0,1,1,55.245399475097656,54.05974388122559,54.618000984191895,54.6051025390625,54.59323525428772
37,76,5,54,17,4,1,0,0,5.0716400146484375,4.529714584350586,4.723310470581055,4.736471176147461,4.720419645309448
52,182,7,53,50,4,0,1,0,100.47364234924316,99.41959381103516,100.23248195648192,100.18274784088136,100.24178028106691
14,80,7,38,48,3,0,1,1,5.293846130371094,4.99725341796875,5.194306373596191,5.1868438720703125,5.19716739654541
55,441,7,12,15,1,0,1,0,1095.9963798522951,1091.2940502166748,1093.1277275085451,1093.2663679122923,1093.1716561317444
1,46,7,136,135,2,1,0,0,2.9735565185546875,2.8026103973388667,2.8855800628662114,2.889418601989746,2.8897523880004883
48,15,5,520,261,1,0,1,1,100.3093719482422,99.66778755187988,99.97129440307616,99.96819496154785,99.96309876441956
43,380,1,7,6,3,0,1,0,15.691280364990234,15.53630828857422,15.618681907653807,15.613317489624025,15.613198280334473
47,364,1,17,21,1,1,1,1,61.62381172180176,60.85705757141113,60.9126091003418,61.005425453186035,60.94667315483093
38,191,4,16,33,4,1,0,1,7.353067398071289,7.0989131927490225,7.2021484375,7.224297523498535,7.22387433052063
41,46,1,149,176,3,0,1,0,2.288818359375,2.123355865478516,2.214193344116211,2.2095441818237305,2.2104084491729736
46,368,2,11,5,4,0,1,0,10.224103927612305,9.875774383544922,9.9639892578125,10.022878646850586,10.01611351966858
64,402,6,13,18,3,1,1,0,140.12503623962402,139.38212394714355,139.69039916992188,139.7779941558838,139.7840976715088
11,36,7,188,220,2,0,1,1,25.01559257507324,24.89423751831055,24.95288848876953,24.9556303024292,24.955809116363525
41,461,2,17,18,3,1,1,0,42.31715202331543,41.628360748291016,41.964054107666016,41.97776317596436,41.97901487350464
9,346,4,17,20,4,0,0,0,4.678487777709961,4.480600357055664,4.5928955078125,4.588031768798828,4.590153694152832
37,333,2,7,6,4,1,1,1,6.958961486816406,6.548643112182617,6.817221641540527,6.772923469543457,6.7777037620544425
30,288,5,15,8,4,1,1,0,12.590885162353516,11.932849884033205,12.180566787719727,12.21776008605957,12.206733226776125
35,145,2,56,17,1,0,0,0,35.300493240356445,34.88898277282715,35.0877046585083,35.09848117828369,35.099416971206665
48,411,5,9,5,2,1,0,1,84.65957641601562,84.19322967529297,84.38026905059814,84.40406322479248,84.39847826957704
14,466,5,4,2,1,0,0,1,104.95877265930176,103.34157943725586,103.73294353485107,103.86884212493895,103.798508644104
28,150,3,37,62,1,0,1,0,113.17920684814452,112.4424934387207,112.78963088989258,112.75041103363036,112.7353012561798
22,124,4,34,38,2,1,1,1,13.684511184692385,13.124227523803713,13.22627067565918,13.263511657714846,13.228297233581545
43,131,3,1,40,4,0,0,0,1.6109943389892578,1.417398452758789,1.47247314453125,1.4918088912963867,1.4862120151519775
6,29,7,245,153,3,1,1,0,6.4864158630371085,6.3018798828125,6.3767433166503915,6.384468078613281,6.3820481300354
16,105,3,1,33,2,1,1,0,1.860380172729492,1.492023468017578,1.6180276870727541,1.6462087631225586,1.6387104988098145
51,47,1,66,130,4,1,1,0,1.136064529418945,0.9229183197021484,1.0290145874023438,1.0162353515625,1.0129213333129885
9,434,6,7,13,4,0,1,0,6.4263343811035165,6.285667419433594,6.350159645080566,6.355500221252441,6.355375051498412
44,34,7,121,247,4,1,0,0,26.566505432128906,25.94447135925293,26.11517906188965,26.14378929138184,26.115864515304565
50,498,7,7,7,4,0,0,1,57.3878288269043,56.44488334655762,56.699156761169434,56.7647933959961,56.726902723312385
40,92,2,74,56,4,1,1,1,3.284931182861328,3.027915954589844,3.122210502624512,3.134465217590332,3.1289756298065186
63,406,7,2,5,4,1,0,1,27.47607231140137,27.074337005615234,27.167081832885746,27.197694778442386,27.178317308425907
16,72,2,37,45,2,0,0,1,1.6353130340576172,1.512765884399414,1.5728473663330078,1.5688419342041016,1.567542552947998
63,450,5,17,17,2,0,1,1,318.3131217956543,316.3008689880371,317.1213865280152,317.07568168640137,317.01785326004034
8,249,1,2,24,1,0,1,1,5.67626953125,5.505084991455078,5.55729866027832,5.572628974914551,5.568116903305054
58,298,7,2,21,3,1,0,0,30.601978302001953,30.319929122924805,30.4872989654541,30.485177040100094,30.49123287200928
8,26,7,189,113,4,0,0,0,1.8291473388671875,1.6796588897705078,1.7147064208984375,1.7262458801269531,1.7192065715789795
54,129,5,62,61,3,0,0,0,56.70785903930664,56.29992485046387,56.54096603393555,56.52205944061279,56.52660131454468
41,418,1,6,9,2,1,1,0,45.90058326721192,44.99959945678711,45.20964622497559,45.259690284729004,45.212090015411384
43,497,2,14,8,4,1,1,0,16.57247543334961,15.851497650146484,16.165375709533688,16.171097755432132,16.16087555885315
24,402,4,5,16,4,0,0,1,7.4748992919921875,6.877422332763673,7.0983171463012695,7.083201408386231,7.0599615573883066
56,23,1,236,267,3,1,0,0,1.7342567443847656,1.596212387084961,1.7063617706298828,1.689004898071289,1.6949474811553955
13,483,5,5,19,2,0,1,1,40.252685546875,39.92819786071777,40.047049522399895,40.07000923156738,40.06490111351013
40,509,4,5,2,2,0,1,0,63.08364868164063,62.55745887756348,62.896132469177246,62.891602516174316,62.90936470031738
6,261,4,5,21,3,1,0,0,1.857757568359375,1.753091812133789,1.7876625061035156,1.7941713333129885,1.7913579940795898
50,299,6,32,8,1,0,1,1,531.4192771911621,524.3818759918213,527.2953510284424,527.7408599853517,527.7009308338165
61,31,2,36,164,1,1,0,1,11.133432388305664,10.685920715332033,10.779380798339844,10.828089714050293,10.807693004608154
8,321,2,6,28,3,1,0,0,2.2935867309570312,2.0329952239990234,2.1244287490844727,2.1414995193481445,2.1360516548156743
54,465,7,19,15,2,0,0,0,412.00780868530273,409.7452163696289,411.1194610595703,410.9818696975708,411.00820899009705
53,34,2,42,237,3,1,1,0,2.393484115600586,2.1543502807617188,2.2553205490112305,2.2624492645263667,2.259582281112671
11,319,4,5,6,4,0,0,0,2.284765243530273,2.0291805267333984,2.21860408782959,2.1992921829223637,2.209872007369995
31,21,6,179,89,3,0,0,0,4.633665084838867,4.3396949768066415,4.478096961975098,4.473567008972168,4.4702887535095215
47,55,2,152,118,4,1,1,0,4.462480545043945,4.147529602050781,4.291653633117677,4.3025970458984375,4.301995038986206
39,438,5,8,15,2,0,1,1,72.28279113769531,72.05891609191896,72.17955589294435,72.17388153076172,72.17463850975038
37,193,3,23,41,4,0,0,0,7.6220035552978525,7.105588912963867,7.2252750396728525,7.2602033615112305,7.234305143356322
29,213,7,6,43,3,0,1,0,17.471790313720707,17.03190803527832,17.136454582214355,17.192411422729492,17.177551984786987
36,335,6,16,20,1,1,0,0,457.56053924560547,453.5720348358154,456.5706253051758,456.0978412628174,456.2307298183441
6,318,4,3,30,3,1,0,1,2.727746963500977,2.3059844970703125,2.40933895111084,2.423238754272461,2.399832010269165
3,30,6,34,261,3,1,1,1,0.8871555328369141,0.736236572265625,0.7784366607666016,0.7935047149658203,0.788956880569458
44,427,7,12,11,1,0,0,0,771.2368965148926,768.6746120452881,770.0042724609375,770.118236541748,770.1588571071625
22,306,7,2,15,1,0,0,1,90.23118019104004,89.48230743408203,89.7681713104248,89.82300758361816,89.81457352638245
23,53,4,112,105,1,0,0,1,59.36074256896973,58.50434303283691,58.71880054473877,58.765196800231934,58.723360300064094
55,197,7,48,12,2,0,0,1,164.0949249267578,161.5123748779297,162.66930103302005,162.8194808959961,162.82343864440918
46,367,2,11,22,2,1,1,1,52.30212211608887,51.42045021057129,51.90062522888184,51.89507007598877,51.903516054153435
17,318,7,19,2,1,1,1,1,205.2009105682373,203.75585556030273,204.71704006195068,204.50942516326904,204.5171856880188
62,374,5,17,12,2,1,1,0,178.0393123626709,176.73158645629883,177.17182636260986,177.27138996124268,177.24287509918213
12,242,5,22,22,4,0,0,1,6.270647048950195,6.024599075317383,6.157279014587402,6.146669387817383,6.146430969238281
52,44,2,59,221,3,0,0,1,3.9126873016357417,3.7894248962402335,3.84664535522461,3.8480520248413086,3.8473010063171382
8,42,5,104,86,4,1,1,0,1.9495487213134768,1.65557861328125,1.7629861831665041,1.7712116241455078,1.763373613357544
19,331,7,14,17,3,0,0,1,36.80181503295898,35.2785587310791,35.754561424255364,35.82463264465332,35.77074408531189
39,393,4,15,7,4,1,1,1,17.010688781738278,16.225814819335938,16.385555267333984,16.448044776916507,16.405493021011353
27,264,1,5,11,2,1,0,1,9.803533554077148,8.945465087890625,9.2240571975708,9.346246719360352,9.339183568954466
28,178,2,49,28,2,0,0,1,12.908220291137695,12.52293586730957,12.581467628479006,12.60693073272705,12.579768896102905
51,142,4,17,31,2,0,1,0,19.78898048400879,19.28901672363281,19.634246826171875,19.588518142700195,19.600898027420047
7,359,4,10,17,2,0,1,1,9.18889045715332,8.994340896606445,9.08660888671875,9.092521667480467,9.092748165130617
20,481,6,10,19,1,1,1,1,418.59841346740717,416.7590141296387,417.2893762588501,417.48180389404297,417.432576417923
1,219,1,19,44,2,0,1,1,0.6546974182128906,0.5331039428710938,0.5891323089599609,0.5888700485229492,0.5876123905181885
32,340,4,15,14,2,0,1,1,41.97096824645996,41.78023338317871,41.920781135559075,41.900324821472175,41.906505823135376
61,129,7,74,6,2,0,1,1,116.85848236083984,115.8766746520996,116.25063419342041,116.32952690124512,116.32001399993895
28,65,5,127,8,3,1,1,0,9.991884231567383,9.664058685302734,9.874343872070312,9.851813316345217,9.857773780822754
51,51,5,76,68,2,0,0,1,24.202823638916016,23.797273635864254,23.85711669921875,23.89910221099853,23.873865604400635
59,21,7,265,4,2,0,1,0,10.85352897644043,8.841514587402344,9.39643383026123,9.741830825805664,9.715408086776732
47,279,3,12,29,4,0,1,0,13.42320442199707,12.76254653930664,13.033628463745115,13.059043884277346,13.050585985183716
39,145,6,39,56,2,1,1,1,106.00566864013672,104.9809455871582,105.50761222839355,105.50754070281981,105.51109910011292
33,230,6,40,7,1,0,0,1,269.0167427062988,264.6222114562988,266.1608457565308,266.2430763244629,266.0989761352539
43,266,1,20,30,2,1,1,1,22.56011962890625,22.251367568969727,22.406339645385746,22.396016120910645,22.39358425140381
22,372,7,16,24,4,1,0,0,29.92725372314453,29.4644832611084,29.662132263183594,29.659152030944824,29.64997291564941
21,397,3,3,7,2,1,1,0,21.5609073638916,20.896434783935547,20.9883451461792,21.07079029083252,21.031320095062252
41,398,3,12,11,3,1,0,1,25.519132614135746,24.02544021606445,24.15120601654053,24.292492866516113,24.17254447937012
13,58,2,18,156,1,0,0,0,3.7186145782470703,3.5798549652099614,3.6170482635498047,3.62851619720459,3.623336553573608
42,172,2,2,22,3,0,1,1,3.2224655151367188,2.675771713256836,2.7468204498291016,2.7899980545043945,2.750217914581299
40,302,1,13,27,1,1,1,0,82.56888389587401,80.73568344116211,81.25996589660646,81.36918544769287,81.29841089248656
55,259,3,10,25,3,0,0,1,17.679929733276367,17.484664916992188,17.581820487976074,17.584443092346188,17.58497953414917
2,246,2,12,25,1,1,0,0,2.8429031372070312,2.6862621307373047,2.7914047241210938,2.7748584747314453,2.7774274349212646
34,479,2,8,13,1,0,0,1,133.01444053649902,132.70163536071777,132.88438320159912,132.87560939788818,132.88000226020813
47,119,1,7,1,1,1,1,1,1.7852783203125,1.4102458953857422,1.730203628540039,1.6638755798339844,1.6804039478302002
37,362,4,10,9,3,1,0,1,18.112897872924805,17.354965209960938,17.404794692993164,17.496299743652347,17.436891794204712
36,98,2,81,98,3,0,1,0,10.244369506835938,9.664773941040039,10.046958923339844,10.01574993133545,10.031044483184814
57,399,5,2,3,2,1,1,1,67.3823356628418,67.10410118103027,67.23785400390625,67.23916530609131,67.23815202713014
14,10,7,645,778,1,1,1,1,163.94591331481934,163.19441795349118,163.7582778930664,163.68210315704349,163.7100875377655
54,294,5,4,6,4,1,1,0,11.79814338684082,11.505126953125,11.675238609313965,11.649370193481445,11.648803949356079
29,297,2,30,22,2,0,1,0,31.842470169067386,30.84707260131836,31.067490577697754,31.13954067230225,31.08823299407959
37,467,1,3,16,1,1,0,1,48.53391647338867,46.48184776306152,46.86439037322998,47.00641632080078,46.8810498714447
50,225,2,18,26,4,1,1,0,8.202314376831055,6.459236145019531,6.762862205505371,6.8604469299316415,6.742864847183228
39,121,1,28,11,4,0,1,0,1.5261173248291016,1.3415813446044922,1.412153244018555,1.4209270477294922,1.417696475982666
37,225,7,10,6,2,0,0,0,33.712387084960945,33.17546844482422,33.499717712402344,33.47008228302002,33.47662091255188
19,60,2,147,103,2,1,0,1,6.710529327392577,6.39653205871582,6.486058235168457,6.526947021484375,6.520301103591919
54,169,1,38,11,3,0,0,0,4.864215850830078,4.46772575378418,4.603385925292969,4.638457298278809,4.6315789222717285
54,324,3,15,18,3,1,0,1,33.039331436157234,32.60374069213867,32.724618911743164,32.74822235107422,32.729893922805786
8,320,2,11,10,1,0,1,0,22.780656814575195,22.318601608276367,22.572755813598636,22.56569862365723,22.569715976715088
37,179,5,44,35,2,0,0,1,92.0102596282959,91.46428108215332,91.87936782836914,91.83228015899658,91.85603260993958
5,384,1,17,5,1,0,1,0,3.7238597869873047,3.432750701904297,3.496527671813965,3.511500358581543,3.4947991371154785
59,90,4,49,33,2,0,1,0,26.9010066986084,26.44562721252441,26.562213897705078,26.575541496276852,26.551097631454468
63,62,7,136,34,2,0,1,0,96.15135192871094,94.9857234954834,95.25477886199951,95.36190032958984,95.310240983963
59,225,7,31,1,3,0,0,0,148.51880073547363,146.24309539794922,147.12667465209958,147.0672607421875,146.98883891105655
57,270,5,4,28,4,1,1,0,15.839099884033205,15.496492385864258,15.586614608764648,15.618014335632324,15.605568885803224
44,13,3,316,755,4,1,0,1,8.244991302490233,7.66754150390625,7.8018903732299805,7.831144332885742,7.799863815307617
2,140,7,39,31,3,0,1,1,2.1371841430664062,2.00796127319336,2.0599365234375,2.0720243453979488,2.071887254714966
35,14,3,214,292,2,0,1,0,4.214286804199219,4.084825515747069,4.138946533203125,4.136013984680177,4.132628440856934
1,387,6,13,2,2,0,1,0,6.8564414978027335,5.797386169433594,6.253123283386231,6.321334838867188,6.3199400901794425
25,445,1,2,20,1,0,0,1,40.72427749633789,39.6120548248291,39.78192806243897,39.96126651763915,39.909541606903076
14,126,1,48,3,3,1,0,1,1.216888427734375,1.1184215545654297,1.1810064315795898,1.1722564697265625,1.1734068393707275
9,301,2,16,16,2,1,0,1,4.324674606323241,3.889083862304688,4.1049718856811515,4.109334945678712,4.1099488735198975
33,54,1,177,128,3,0,0,1,2.0420551300048833,1.792192459106445,1.985788345336914,1.9659280776977541,1.9781291484832764
3,75,4,58,108,1,0,1,1,9.021997451782227,8.617877960205076,8.690953254699707,8.730268478393555,8.70785117149353
36,372,7,12,12,1,0,0,0,474.8268127441406,472.0919132232666,474.35224056243896,474.0715026855469,474.2245376110077
53,314,7,29,16,2,1,1,1,274.45602416992193,273.26345443725586,273.78666400909424,273.8524436950684,273.85061979293823
43,84,6,13,1,2,0,0,1,12.703895568847654,10.757684707641602,11.068344116210938,11.469221115112305,11.403828859329224
57,482,5,2,3,1,1,1,1,391.2532329559326,390.4283046722412,390.83993434906006,390.85867404937744,390.86315035820013
46,148,4,32,41,1,1,1,1,159.14869308471683,158.51187705993652,158.87391567230225,158.8793754577637,158.8916480541229
32,47,6,87,78,2,0,0,1,20.55525779724121,19.95182037353516,20.034432411193848,20.11866569519043,20.084947347640988
50,143,2,53,28,4,0,1,1,5.496501922607422,5.0110816955566415,5.120396614074707,5.171060562133789,5.1503777503967285
59,58,2,98,72,2,0,0,0,9.195566177368164,8.991241455078125,9.084224700927734,9.07740592956543,9.073406457901
49,233,5,27,12,4,1,1,0,23.91362190246582,22.914648056030273,23.27454090118408,23.28474521636963,23.252397775650024
45,340,1,16,25,3,1,1,0,20.42698860168457,19.45018768310547,19.52958106994629,19.709110260009766,19.65174078941345
55,166,3,11,36,1,1,0,1,81.1004638671875,80.57689666748047,80.74188232421875,80.7778835296631,80.76268434524536
34,83,3,42,69,4,1,1,1,3.5703182220458984,3.2875537872314453,3.3876895904541016,3.4096956253051762,3.4048855304718018
18,297,6,16,31,3,0,0,1,22.5980281829834,22.237062454223636,22.318124771118164,22.344446182250977,22.326171398162842
50,389,4,24,22,1,1,0,1,632.7719688415527,630.3362846374513,631.4971446990968,631.5264225006104,631.5194964408876
47,361,2,19,9,2,1,0,0,44.7535514831543,44.50273513793945,44.649481773376465,44.63822841644287,44.64074969291687
26,481,1,17,10,3,1,1,1,11.590719223022461,10.467052459716797,10.86294651031494,10.899162292480467,10.866731405258179
31,405,2,6,15,1,1,1,1,104.7978401184082,103.27601432800293,103.6134958267212,103.7266969680786,103.64913940429688
26,290,1,15,23,2,1,0,0,16.30544662475586,15.62786102294922,15.937209129333494,15.965604782104492,15.96534252166748
52,40,2,109,230,4,0,1,1,3.6568641662597656,3.277778625488281,3.3333301544189453,3.366661071777344,3.341495990753174
24,468,4,5,7,2,1,1,0,38.587331771850586,38.06066513061523,38.226723670959466,38.23456764221192,38.212209939956665
44,485,2,11,13,4,0,1,0,19.90199089050293,19.517898559570312,19.716620445251465,19.72198486328125,19.724994897842407
32,362,1,17,17,2,0,1,0,31.07762336730957,30.01856803894043,30.50994873046875,30.49733638763428,30.4846465587616
6,118,2,52,8,4,0,0,0,0.4744529724121094,0.42724609375,0.4481077194213867,0.4479646682739258,0.4472434520721436
9,338,3,17,25,3,0,0,1,6.139516830444336,5.584001541137695,5.747675895690918,5.771780014038086,5.7492852210998535
42,328,4,22,8,1,0,1,1,217.8218364715576,216.1283493041992,216.5600061416626,216.6806697845459,216.6070640087128
10,317,1,30,6,1,0,0,0,5.513906478881836,5.3343772888183585,5.457282066345215,5.440545082092285,5.444645881652832
31,126,3,45,58,3,0,1,0,11.682748794555664,10.20526885986328,10.372281074523926,10.527706146240234,10.423630475997923
